,Player,pts,match_count,elo,match_count_indoor_hard,elo_indoor_hard,match_count_indoor_carpet,elo_indoor_carpet,match_count_indoor_clay,elo_indoor_clay,match_count_outdoor_hard,elo_outdoor_hard,match_count_outdoor_clay,elo_outdoor_clay,match_count_outdoor_grass,elo_outdoor_grass
1139,Kulti N.,0,5,1434.6774636421478,1,1488.6298740594673,0,1500.0,0,1500.0,1,1485.2325330458868,2,1471.019217572448,1,1484.0
1140,Breen M.,0,1,1483.5461543254755,0,1500.0,0,1500.0,0,1500.0,1,1483.5461512568668,0,1500.0,0,1500.0
1141,Perry T.,0,1,1487.3748768302123,0,1500.0,0,1500.0,0,1500.0,1,1487.3732072233838,0,1500.0,0,1500.0
1142,Svarc L.,0,2,1476.7499358516664,0,1500.0,0,1500.0,0,1500.0,1,1486.779169420063,1,1490.7927571291407,0,1500.0
1143,Henry R.,0,1,1482.8045957300556,0,1500.0,0,1500.0,0,1500.0,1,1482.8045969416464,0,1500.0,0,1500.0
1144,March O.,0,1,1485.392015476536,0,1500.0,0,1500.0,0,1500.0,1,1485.3918308166135,0,1500.0,0,1500.0
1145,Adaktusson J.,133,1,1479.1227981290872,0,1500.0,0,1500.0,0,1500.0,1,1479.1197117635354,0,1500.0,0,1500.0
1146,Snobel P.,231,4,1457.0038492422923,2,1474.0965009399226,0,1500.0,0,1500.0,1,1480.6501086402295,0,1500.0,1,1490.181620361342
1147,Mackin A.,137,11,1391.76292812393,0,1500.0,2,1471.9603472138465,0,1500.0,1,1485.8569911413642,2,1482.0067019449696,6,1413.608427945839
1148,Ebelthite C.,300,1,1484.079165687038,0,1500.0,0,1500.0,0,1500.0,1,1484.0181248979363,0,1500.0,0,1500.0
1149,Hocevar R.,446,5,1434.1321005277218,0,1500.0,0,1500.0,0,1500.0,1,1493.5145882292882,4,1441.962847110084,0,1500.0
1150,Crugnola M.,400,3,1473.224361908347,0,1500.0,0,1500.0,0,1500.0,2,1477.2436113365509,1,1491.7872875078328,0,1500.0
1151,Nielsen F.,156,10,1360.3413031781763,3,1446.7281833167856,0,1500.0,0,1500.0,3,1454.2516651488606,1,1484.0851857481548,3,1452.408799164467
1152,Viola Mat.,362,2,1466.4931871517992,1,1483.3755149434219,0,1500.0,0,1500.0,1,1483.814128445721,0,1500.0,0,1500.0
1153,Authom M.,265,2,1462.233507889207,0,1500.0,0,1500.0,0,1500.0,2,1461.4774887593528,0,1500.0,0,1500.0
1154,Safranek V.,249,2,1477.5829356217523,0,1500.0,0,1500.0,0,1500.0,2,1477.252142874468,0,1500.0,0,1500.0
1155,Li Z.,214,10,1402.2688605852138,0,1500.0,0,1500.0,0,1500.0,10,1393.08434188344,0,1500.0,0,1500.0
1156,Menezes J.,353,1,1482.6969959765577,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1483.263693206478,0,1500.0
1157,Escoffier A.,354,1,1483.3016320993795,1,1484.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
1158,Blanchet U.,287,1,1483.0048833909436,1,1484.7040256829766,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
1159,Moyano D.,0,2,1463.026942481799,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1466.5705427600562,0,1500.0
1160,Nunez E.,0,1,1480.2812528629331,0,1500.0,0,1500.0,0,1500.0,1,1480.798606394424,0,1500.0,0,1500.0
1161,Wang Y.,450,4,1447.4596222517473,0,1500.0,0,1500.0,0,1500.0,3,1453.0487216357456,1,1488.2072452991106,0,1500.0
1162,Podlipnik H.,54,2,1474.92277791442,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1471.6409105322211,0,1500.0
1163,Anderson A.,2,1,1491.8647394596042,0,1500.0,0,1500.0,0,1500.0,1,1491.8498267145771,0,1500.0,0,1500.0
1164,Hutchins R.,0,1,1484.6991072656178,0,1500.0,0,1500.0,0,1500.0,1,1484.7152682693104,0,1500.0,0,1500.0
1165,Scholtz N.,27,1,1482.4634146331632,0,1500.0,0,1500.0,0,1500.0,1,1482.4639345545547,0,1500.0,0,1500.0
1166,Artunedo Martinavarro A.,126,1,1486.13827194886,1,1484.1337814931242,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
1167,Rybakov A.,123,1,1481.0309754344644,1,1483.263693206478,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
1168,Krall L.,0,1,1480.9671464423589,1,1483.263693206478,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
1169,Raoux G.,0,2,1469.2443043319856,1,1484.0,0,1500.0,0,1500.0,0,1500.0,1,1487.1343631913824,0,1500.0
1170,Reichel A.,0,1,1486.7222776510616,1,1484.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
1171,Parada F.,77,2,1467.847602624208,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1469.1931576835705,0,1500.0
1172,Hormazabal G.,30,3,1452.183424279658,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1456.6368961704056,0,1500.0
1173,Mazarakis V.,344,5,1458.8624927989777,0,1500.0,0,1500.0,0,1500.0,2,1484.0224758225843,3,1466.8664754423726,0,1500.0
1174,Aranguren J.M.,109,2,1473.5197712162917,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1472.238560529299,0,1500.0
1175,Saavedra Corvalan C.,90,1,1483.2123050185724,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1483.8227699732759,0,1500.0
1176,Rios F.,2,1,1481.263833306008,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1484.0,0,1500.0
1177,Lama G.,110,4,1441.5206132217452,0,1500.0,0,1500.0,2,1470.1161285815501,1,1484.0,1,1487.6809156498477,0,1500.0
1178,Escobar G.,126,2,1463.007659089541,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1467.29410526341,0,1500.0
1179,Velotti A.,206,4,1439.3691228420132,0,1500.0,0,1500.0,0,1500.0,0,1500.0,4,1443.2594271411942,0,1500.0
1180,Kwiatkowski T.S.,32,7,1410.418898608243,1,1484.3097829949695,0,1500.0,0,1500.0,5,1433.594963031202,0,1500.0,1,1483.2946696434349
1181,Moroni G.M.,325,2,1465.003331847833,0,1500.0,0,1500.0,0,1500.0,1,1480.1486188712786,1,1483.0924178666187,0,1500.0
1182,Chidekh C.,101,1,1480.849184724226,1,1482.5641271217237,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
1183,Blancaneaux G.,389,6,1419.5328926380082,4,1440.2432562500442,0,1500.0,0,1500.0,1,1482.3167977602375,1,1487.4393660022356,0,1500.0
1184,Humphries S.,0,4,1452.4066046078317,1,1484.0,0,1500.0,0,1500.0,2,1471.4996152877718,1,1485.0403218233712,0,1500.0
1185,Koll H.,0,1,1484.4421375495574,1,1481.9017057911524,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
1186,Harboe P.,0,1,1481.195942248548,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1483.7586055676984,0,1500.0
1187,Bowles C.,2,1,1480.872818634282,0,1500.0,0,1500.0,0,1500.0,1,1483.549673627831,0,1500.0,0,1500.0
1188,van D. Merwe I.,491,1,1482.3087070993452,1,1482.7025217132345,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
1189,Mesaros K.,153,1,1482.2728788874476,1,1484.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
1190,Marcan D.,107,2,1466.177240755696,2,1470.6642027496819,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
1191,Veger F.,16,1,1482.7497538494174,1,1483.334981678851,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
1192,Androic T.,119,2,1475.244001428184,1,1486.480418221049,0,1500.0,0,1500.0,0,1500.0,1,1484.5840781512975,0,1500.0
1193,Lazov A.,95,1,1481.2226950183683,1,1484.025354923649,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
1194,Tepavac M.,270,1,1489.9042673062131,1,1488.2368467625606,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
1195,Donski A.,2,1,1484.1940926371326,1,1485.9485392323043,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
1196,Shi B.,0,1,1486.4486604095032,1,1484.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
1197,Jensen L.,0,1,1483.061890316261,1,1484.717668948088,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
1198,Knowles M.,0,2,1465.4199792580805,1,1483.3036776627828,0,1500.0,0,1500.0,1,1483.2700303709917,0,1500.0,0,1500.0
1199,Peralta J.,0,1,1482.9154553578448,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1485.857630291481,0,1500.0
1200,Silva D.,274,1,1481.2260015563722,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1482.1887298133224,0,1500.0
1201,Romboli F.,198,1,1481.2116702445835,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1484.2130955559098,0,1500.0
1202,Arevalo M.,395,2,1468.8837828616256,0,1500.0,0,1500.0,0,1500.0,1,1482.57510110663,1,1483.8321283738467,0,1500.0
1203,Chakravarthi C.,0,1,1486.0746829967302,1,1485.5693261961314,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
1204,Arquez P.,0,1,1483.825737645001,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1485.9418394451416,0,1500.0
1205,Olguin L.,0,1,1482.8536664410085,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1483.7036927149998,0,1500.0
1206,Lajola D.,22,1,1484.0,1,1484.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
1207,Strode B.,95,1,1484.736306793522,1,1484.736306793522,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
1208,Lin J.M.,0,1,1483.1265757119925,1,1483.263693206478,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
1209,Zayid M.,0,1,1487.5605535634602,0,1500.0,0,1500.0,0,1500.0,1,1488.282440065131,0,1500.0,0,1500.0
1210,Poerschke L.,123,2,1480.188485527978,2,1474.5065332256347,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
1211,Im K.T.,228,1,1482.5529632069913,1,1485.622232674162,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
1212,Britton D.,4,3,1479.448035137732,1,1488.8986657864202,0,1500.0,0,1500.0,2,1481.8465360936286,0,1500.0,0,1500.0
1213,Deheart R.,168,2,1479.228125033542,2,1476.8968282096096,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
1214,Borvanov R.,119,1,1488.7848514423542,1,1486.8342839511238,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
1215,Tsitsipas P.,13,1,1483.6075795528814,1,1482.5845640981356,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
1216,Braga P.,0,1,1482.0887260400798,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1484.5498508367425,0,1500.0
1217,Galdon P.,153,1,1489.4563069966955,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1488.876113057533,0,1500.0
1218,Molteni A.,169,2,1469.1445109115984,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1470.220762846271,0,1500.0
1219,Quigley E.,82,1,1483.3033923634234,0,1500.0,0,1500.0,0,1500.0,1,1486.1348700552812,0,1500.0,0,1500.0
1220,Meligeni Rodrigues F,278,2,1480.0896829948117,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1474.9636234456948,0,1500.0
1221,Gallardo Valles M.,88,2,1479.7386582302538,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1480.010377308576,0,1500.0
1222,Dailey Z.,0,1,1485.7239237598444,1,1484.6020091532123,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
1223,Rodriguez B.,67,1,1479.6061223983495,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1484.2339743000462,0,1500.0
1224,Echagaray B.,233,4,1463.7201972240302,0,1500.0,0,1500.0,0,1500.0,1,1491.4408958890704,3,1470.3297956696479,0,1500.0
1225,Ramirez C.,72,3,1467.9395289929062,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1470.0141766338252,0,1500.0
1226,Kumantsov A.,123,2,1466.961232057487,2,1466.7610234785564,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
1227,Lopez Villasenor G.,41,4,1446.3101078405828,0,1500.0,0,1500.0,0,1500.0,4,1441.833391851971,0,1500.0,0,1500.0
1228,Fonseca J.,20,1,1481.6684398082332,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1483.263693206478,0,1500.0
1229,Alves M.,60,1,1488.7332530589483,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1486.9439930603648,0,1500.0
1230,Stark J.,0,2,1464.7193662024556,0,1500.0,0,1500.0,0,1500.0,1,1481.329537609966,0,1500.0,1,1482.915644289594
1231,Szymanski J.,0,1,1480.5461719911032,0,1500.0,0,1500.0,0,1500.0,1,1481.0516299179728,0,1500.0,0,1500.0
1232,Al-Awadhi O.,16,8,1411.7827047999338,0,1500.0,0,1500.0,0,1500.0,8,1413.5626284729467,0,1500.0,0,1500.0
1233,Norby R.,0,1,1480.3685576346925,1,1483.4591921593753,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
1234,Gallardo M.,0,2,1478.8835275635695,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1478.7575164480627,0,1500.0
1235,van der Dium A.,8,1,1485.128797921384,1,1482.630855838442,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
1236,Chappell N.,65,2,1467.635871744695,0,1500.0,0,1500.0,0,1500.0,2,1468.8214702699613,0,1500.0,0,1500.0
1237,Pacheco Mendez R.,2,3,1466.8825399059433,0,1500.0,0,1500.0,0,1500.0,3,1455.306529650892,0,1500.0,0,1500.0
1238,Eagle J.,0,1,1485.0632568066833,0,1500.0,0,1500.0,0,1500.0,1,1481.958463195924,0,1500.0,0,1500.0
1239,Garza D.,74,4,1443.824354258303,0,1500.0,0,1500.0,0,1500.0,1,1488.475067558462,3,1451.256750439848,0,1500.0
1240,Sanchez M.,42,2,1461.48097860627,0,1500.0,0,1500.0,0,1500.0,1,1482.4576511382306,1,1480.3759676360776,0,1500.0
1241,Cabal J.S.,177,2,1469.9952098538815,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1465.523599482794,0,1500.0
1242,Reyes-Varela M.A.,69,2,1473.1001547139854,0,1500.0,0,1500.0,0,1500.0,1,1491.4294117171717,1,1481.6300080475073,0,1500.0
1243,Hank T.,57,3,1454.869914221459,0,1500.0,0,1500.0,0,1500.0,3,1455.7334290449771,0,1500.0,0,1500.0
1244,Patino L.,25,1,1482.6886276849489,0,1500.0,0,1500.0,0,1500.0,1,1481.5861667511977,0,1500.0,0,1500.0
1245,Gomez L.,66,6,1429.5769065695356,0,1500.0,0,1500.0,0,1500.0,6,1413.597176231637,0,1500.0,0,1500.0
1246,Gonzalez P.,0,1,1481.47296636224,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1482.1677767886713,0,1500.0
1247,Cortes J.,0,1,1489.9386533492095,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1490.3848548054473,0,1500.0
1248,Phillips T.,0,1,1484.1583749894833,0,1500.0,0,1500.0,0,1500.0,1,1484.6691464562386,0,1500.0,0,1500.0
1249,Minar J.,118,3,1472.4879060070152,0,1500.0,0,1500.0,0,1500.0,3,1473.3233875596025,0,1500.0,0,1500.0
1250,Nader M.,0,1,1484.0,0,1500.0,0,1500.0,0,1500.0,1,1484.0,0,1500.0,0,1500.0
1251,Gooding J.,0,1,1485.734481249394,0,1500.0,0,1500.0,0,1500.0,1,1489.238542950045,0,1500.0,0,1500.0
1252,Tecau H.,0,1,1479.653243127145,0,1500.0,0,1500.0,0,1500.0,1,1481.8138742372705,0,1500.0,0,1500.0
1253,Awadhy O.,4,2,1477.8072551650696,0,1500.0,0,1500.0,0,1500.0,2,1465.8402044740408,0,1500.0,0,1500.0
1254,Djokovic M.,1,4,1444.9007794517777,1,1486.2763728297039,0,1500.0,0,1500.0,1,1482.4740134408955,2,1470.884876651128,0,1500.0
1255,Mcgee J.,193,3,1447.1025605672285,0,1500.0,0,1500.0,0,1500.0,3,1450.9106001491543,0,1500.0,0,1500.0
1256,Martin F.,125,2,1469.4032522227403,0,1500.0,0,1500.0,0,1500.0,1,1483.0585408451425,0,1500.0,1,1483.3793689378342
1257,Luz O.,63,1,1481.7355927765332,0,1500.0,0,1500.0,1,1484.120913185442,0,1500.0,0,1500.0,0,1500.0
1258,Sakamoto P.,39,1,1484.161621322351,0,1500.0,0,1500.0,1,1484.2425577863953,0,1500.0,0,1500.0,0,1500.0
1259,Blanch U.,207,1,1487.5853085854674,0,1500.0,0,1500.0,0,1500.0,1,1483.156353981457,0,1500.0,0,1500.0
1260,Catarina L.,90,4,1452.9172505126448,0,1500.0,0,1500.0,0,1500.0,0,1500.0,4,1444.3470759666584,0,1500.0
1261,Rocha H.,53,1,1482.8074086134577,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1487.5041759787139,0,1500.0
1262,Harper-Griffith L.,0,2,1472.533304170155,0,1500.0,0,1500.0,0,1500.0,1,1484.8010724920741,1,1484.0,0,1500.0
1263,Ouahabi T.,0,1,1485.1569285256812,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1484.4265766129677,0,1500.0
1264,Ziadi M.,21,5,1433.0391239399826,0,1500.0,0,1500.0,0,1500.0,0,1500.0,5,1427.0492249052247,0,1500.0
1265,Chaki R.,64,2,1474.1674894166115,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1470.0323752624608,0,1500.0
1266,Granollers-Pujol G.,164,4,1451.2954509893575,0,1500.0,0,1500.0,0,1500.0,0,1500.0,4,1448.611726747085,0,1500.0
1267,Idmbarek Y.,28,2,1469.8878661238575,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1469.4905597558702,0,1500.0
1268,Rachidi Y.,11,1,1479.786968288303,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1484.0,0,1500.0
1269,Khaddari H.,66,1,1486.4215157718288,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1487.0113981038944,0,1500.0
1270,Belal C.,0,1,1489.830173820886,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1489.5876804585305,0,1500.0
1271,Malcor O.,0,2,1471.7956992501647,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1472.205745199517,0,1500.0
1272,Matias N.,0,1,1485.2690540490498,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1485.7198007075121,0,1500.0
1273,Lopes H.,0,1,1487.2392958773808,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1485.6082435580518,0,1500.0
1274,Burniol G.,49,2,1464.5982381649137,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1467.126185420449,0,1500.0
1275,Matos-Gil I.,0,2,1470.1698742181636,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1477.4206268758749,0,1500.0
1276,Fornell M.,132,1,1482.7287285712268,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1483.5377072885997,0,1500.0
1277,Niland C.,260,3,1479.9009525816057,0,1500.0,0,1500.0,0,1500.0,1,1498.320952976866,1,1484.0,1,1487.8635258636575
1278,Janvier M.,267,5,1447.6488161877642,0,1500.0,0,1500.0,0,1500.0,1,1485.1367548038495,4,1458.413104452408,0,1500.0
1279,Lalami Laaroussi Y.,13,1,1484.7030430517068,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1483.446175301588,0,1500.0
1280,Moundir A.,33,1,1478.901008431672,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1482.9857508130372,0,1500.0
1281,Marques N.,0,1,1492.4656143105094,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1484.0,0,1500.0
1282,Couto E.,0,1,1482.5685419483598,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1484.0,0,1500.0
1283,Sousa T.,0,1,1482.9979848284831,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1484.0,0,1500.0
1284,Vacherot V.,134,1,1482.8535858746563,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1483.3976179152314,0,1500.0
1285,Dustov F.,70,7,1428.1221723435804,0,1500.0,0,1500.0,0,1500.0,0,1500.0,5,1437.7668992453198,2,1472.064538073518
1286,Riba-Madrid P.,654,2,1464.0817225617316,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1484.6656673675566,1,1479.8734916279118
1287,Rincon D.,190,2,1470.7595540413856,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1470.0031410425809,0,1500.0
1288,Marin L.,0,1,1494.6857784731587,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1493.7359886623522,0,1500.0
1289,Peric T.,3,1,1487.5739872004983,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1486.7627116097572,0,1500.0
1290,Sanchez De Luna J.,117,2,1481.5516263489037,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1478.0788063456516,0,1500.0
1291,Marrai M.,74,1,1488.6105353468954,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1487.5612315582373,0,1500.0
1292,Moraru G.,89,2,1466.6093496362528,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1469.7446966384719,0,1500.0
1293,Chvojka E.,163,2,1471.5071158960654,0,1500.0,0,1500.0,0,1500.0,1,1490.7548309695671,1,1482.6751848623358,0,1500.0
1294,Ciorcila P.,52,1,1485.142273951372,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1482.7099789399663,0,1500.0
1295,Linzer M.,130,2,1468.382337941084,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1464.228736652378,0,1500.0
1296,Setkic A.,321,3,1455.0016833856669,1,1481.633593593161,0,1500.0,0,1500.0,0,1500.0,2,1473.7705209779986,0,1500.0
1297,Garcia M.,0,2,1464.4673033468584,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1484.0,1,1482.2953876527931
1298,Albert M.,0,1,1488.1370668715672,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1484.498090336449,0,1500.0
1299,Condor F.,0,1,1481.204347166899,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1479.352864557967,0,1500.0
1300,Luque D.,33,1,1487.7725931295038,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1485.2560817825488,0,1500.0
1301,Azzaro L.,123,3,1470.2016470769845,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1468.4473990801662,0,1500.0
1302,Zlatanovic A.,4,1,1481.0150113413074,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1482.5451970358858,0,1500.0
1303,Gomez-Herrera C.,30,1,1486.2049988972835,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1485.1294126353573,0,1500.0
1304,Silva F.,207,2,1477.0434595158931,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1476.0903610896426,0,1500.0
1305,Vega Hernandez D.,90,1,1481.583947171098,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1482.2183801244225,0,1500.0
1306,Baldi F.,370,3,1455.2438026198445,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1454.780735970274,0,1500.0
1307,Rehberg M.,17,3,1455.3848159635952,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1451.8850991837876,0,1500.0
1308,Topo M.,45,4,1451.9608671131944,0,1500.0,0,1500.0,0,1500.0,0,1500.0,4,1452.0966177516443,0,1500.0
1309,Fahlke A.,0,1,1490.2820053844855,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1486.7176888847462,0,1500.0
1310,Desein N.,206,3,1464.4253634803467,0,1500.0,0,1500.0,0,1500.0,1,1490.077066577595,1,1484.7778887147329,1,1484.659558686229
1311,Bellotti R.,261,1,1478.9152351683583,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1478.8487111535992,0,1500.0
1312,Landaluce M.,35,3,1468.0714616087384,1,1488.1783020238674,0,1500.0,0,1500.0,0,1500.0,2,1473.8758040722396,0,1500.0
1313,Mathieu P.,803,5,1472.4489710209723,0,1500.0,1,1486.2081846379538,0,1500.0,1,1488.9569286317399,2,1488.1611024660979,1,1496.6548478277596
1314,Kloer S.,100,1,1491.409842605781,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1488.876064013559,0,1500.0
1315,Popko D.,363,2,1472.360612339565,2,1471.412178337634,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
1316,Gimeno Valero C.,114,1,1488.8033554512117,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1486.6018411901293,0,1500.0
1317,Basso A.,28,1,1491.9526279622366,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1490.3465487742521,0,1500.0
1318,Brancaccio R.,142,1,1487.3031645910771,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1486.085183438608,0,1500.0
1319,Navarra M.,0,1,1493.1484461983398,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1491.9070122373134,0,1500.0
1320,Ager J.,0,2,1468.31943973491,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1469.4848508415437,0,1500.0
1321,Weinzierl J.,0,1,1483.5636678832868,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1482.4683412489637,0,1500.0
1322,Mirnegg M.,0,1,1489.6607067209422,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1487.8652004112016,0,1500.0
1323,Popp T.,178,2,1472.7005319001637,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1472.0766279965665,0,1500.0
1324,Dolgopolov A.,86,3,1459.2048586087164,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1458.2214339250397,0,1500.0
1325,Lopez San Martin A.,170,1,1492.4059788914903,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1491.6059455394625,0,1500.0
1326,Delfino M.,0,1,1480.848410755773,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1480.1496078265372,0,1500.0
1327,Eysseric J.,169,4,1450.1165316396268,0,1500.0,0,1500.0,0,1500.0,1,1483.9877085531427,3,1463.3803608812318,0,1500.0
1328,Vaisse M.,146,1,1479.403068885564,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1478.2592565872715,0,1500.0
1329,Ortega-Olmedo R.,157,1,1486.9854724064792,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1485.5635373205796,0,1500.0
1330,Dreekmann H.,0,2,1487.736641390765,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1472.9244091920211
1331,Koderisch C.,0,1,1489.750263595065,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1483.2298601853572
1332,Lipsky S.,8,1,1476.9534611868842,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1483.263693206478
1333,Hamou M.,181,3,1460.641538158202,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1459.0256626757323,0,1500.0
1334,Samper-Montana J.,249,2,1474.5230492915275,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1474.8849581630784,0,1500.0
1335,Hernandez-Fernandez J,203,1,1493.6741434086118,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1492.196115893466,0,1500.0
