,P1==Winner,P1_wins_proba_elo,P1_pts,P2_pts,field_type==indoor_hard,P1_wins_proba_elo_indoor_hard,field_type==outdoor_hard,P1_wins_proba_elo_outdoor_hard,field_type==outdoor_clay,P1_wins_proba_elo_outdoor_clay,field_type==outdoor_grass,P1_wins_proba_elo_outdoor_grass
38854,True,0.6475659212194618,622,583,0,0.4563838216231625,0,0.1573274257495324,0,0.3373607381775229,1,0.4762401645745229
38856,True,0.4461858505931128,97,382,0,0.3646952575443034,0,0.4410858349787235,0,0.588709841576364,1,0.5627067023088316
38857,False,0.7406612124025035,399,830,0,0.413696175923149,0,0.3815041862220938,0,0.44186439757874696,1,0.3002482406909025
37679,False,0.3066251654571298,691,481,0,0.534981022884813,0,0.5441669631706728,1,0.5025862135195109,0,0.6646457286567364
38857,True,0.2593387875974965,830,399,0,0.586303824076851,0,0.6184958137779062,0,0.558135602421253,1,0.6997517593090975
36202,False,0.6595828806198974,1155,788,0,0.15119376105979476,0,0.38892731692837335,1,0.4255275450110487,0,0.42036111601293946
37679,True,0.6933748345428702,481,691,0,0.465018977115187,0,0.4558330368293272,1,0.497413786480489,0,0.3353542713432635
38852,True,0.4342621131836253,940,670,0,0.5996071236717079,0,0.5823824485398056,0,0.7078536669332716,1,0.5606932656352728
38854,False,0.3524340787805383,583,622,0,0.5436161783768375,0,0.8426725742504676,0,0.6626392618224771,1,0.5237598354254771
38856,False,0.5538141494068872,382,97,0,0.6353047424556966,0,0.5589141650212766,0,0.41129015842363603,1,0.4372932976911684
36202,True,0.34041711938010255,788,1155,0,0.8488062389402052,0,0.6110726830716267,1,0.5744724549889513,0,0.5796388839870605
38851,True,0.4422074451645227,699,246,0,0.5218911316540907,0,0.5920922234352706,0,0.4709112684524502,1,0.5039541939055822
38852,False,0.5657378868163747,670,940,0,0.4003928763282921,0,0.4176175514601944,0,0.29214633306672844,1,0.4393067343647272
38851,False,0.5577925548354773,246,699,0,0.47810886834590927,0,0.40790777656472943,0,0.5290887315475499,1,0.49604580609441784
38862,False,0.5472146360987707,622,97,0,0.5703376942493916,0,0.42901511734625875,0,0.3840299504625695,1,0.5217651874503475
37681,True,0.26178347047323847,873,0,0,0.6070815270009554,0,0.7325511082343533,1,0.7055120138629635,0,0.6781568348669915
37680,True,0.19514113297482927,4815,1835,0,0.7987138430536689,0,0.9509086907613892,1,0.9182393894782044,0,0.7804828070419377
38859,False,0.2067118453982005,940,350,0,0.5730633339273163,0,0.6658012812661394,0,0.7763042383513703,1,0.678836160858059
37680,False,0.8048588670251707,1835,4815,0,0.20128615694633112,0,0.049091309238610825,1,0.08176061052179562,0,0.21951719295806227
37681,False,0.7382165295267615,0,873,0,0.3929184729990446,0,0.2674488917656467,1,0.29448798613703653,0,0.3218431651330085
38860,True,0.31608348966833755,0,699,0,0.4830989777554972,0,0.3481514022647394,0,0.4008529428944197,1,0.6991462950607321
38862,True,0.45278536390122925,97,622,0,0.4296623057506084,0,0.5709848826537413,0,0.6159700495374305,1,0.4782348125496525
38859,True,0.7932881546017995,350,940,0,0.4269366660726836,0,0.3341987187338607,0,0.2236957616486297,1,0.321163839141941
38860,False,0.6839165103316625,699,0,0,0.5169010222445027,0,0.6518485977352606,0,0.5991470571055804,1,0.3008537049392679
38864,False,0.6871187174870076,97,830,0,0.2765927477135791,0,0.35089173071795265,0,0.6086233336599294,1,0.3248274559089732
38864,True,0.3128812825129924,830,97,0,0.7234072522864209,0,0.6491082692820473,0,0.3913766663400707,1,0.6751725440910268
38863,False,0.728550562908485,350,0,0,0.5427524342286834,0,0.4765304309032641,0,0.5216290957462162,1,0.30927363558813425
38863,True,0.27144943709151503,0,350,0,0.4572475657713167,0,0.5234695690967359,0,0.4783709042537838,1,0.6907263644118657
37687,False,0.4792256379112075,481,630,0,0.5066740203738658,0,0.35097133822351556,1,0.24615681323017902,0,0.5839724250301495
37687,True,0.5207743620887926,630,481,0,0.4933259796261343,0,0.6490286617764844,1,0.753843186769821,0,0.4160275749698506
37688,True,0.10667718417993632,4815,630,0,0.8747384429035382,0,0.8826582198705731,1,0.835969869888486,0,0.908006294434894
37688,False,0.8933228158200637,630,4815,0,0.1252615570964618,0,0.11734178012942686,1,0.16403013011151402,0,0.091993705565106
38865,True,0.4504908387156168,830,0,0,0.6619611457685908,0,0.641265911997617,0,0.5589200675184214,1,0.506683085211066
38865,False,0.5495091612843832,0,830,0,0.3380388542314092,0,0.35873408800238304,0,0.4410799324815786,1,0.493316914788934
41597,False,0.3444102012032468,857,291,0,0.44205696296745045,0,0.35805165100928904,1,0.6420264517260197,0,0.5569601186238544
40701,False,0.3415155838737343,201,367,0,0.447043334050952,1,0.6224552562741805,0,0.64713852670861,0,0.6241434056791331
40701,True,0.6584844161262657,367,201,0,0.552956665949048,1,0.3775447437258195,0,0.3528614732913899,0,0.375856594320867
41597,True,0.6555897987967532,291,857,0,0.5579430370325495,0,0.641948348990711,1,0.3579735482739803,0,0.4430398813761456
40709,False,0.3805291784128958,564,323,0,0.47407365467189355,1,0.6728540826843641,0,0.6001090353075198,0,0.5671094115621331
41615,True,0.4488186722300028,965,2340,0,0.6869326336610817,0,0.5335449739392845,1,0.5286718010469741,0,0.6003860545461153
41611,False,0.5119966727192027,291,499,0,0.5550585819460292,0,0.41166031043087215,1,0.4711329991044949,0,0.4227713178089073
40706,True,0.2610460643562933,1145,136,0,0.4477236824208843,1,0.6627594801715616,0,0.6523993329377467,0,0.6676482004574432
40707,False,0.639244304839348,1170,863,0,0.34493794396438615,1,0.6111241334355707,0,0.523793088532523,0,0.34091991404053357
40708,False,0.4990079744468136,177,262,0,0.4958917443277693,1,0.3693431705367173,0,0.5927793677842292,0,0.5179776233882312
39639,True,0.6709460661604603,332,55,0,0.5399386395645203,0,0.4697532862589331,1,0.3867746302474903,0,0.4099653895278675
40710,False,0.4190960458057107,0,845,0,0.6346240006788388,1,0.45905471000593057,0,0.7400752517701465,0,0.5541835580848375
41615,False,0.5511813277699972,2340,965,0,0.3130673663389183,0,0.46645502606071554,1,0.4713281989530259,0,0.39961394545388473
41612,True,0.7704442557902377,445,843,0,0.4865052813231213,0,0.2666772844461276,1,0.341955908692877,0,0.2346923067541395
41611,True,0.4880033272807973,499,291,0,0.4449414180539708,0,0.5883396895691279,1,0.5288670008955051,0,0.5772286821910927
41612,False,0.2295557442097623,843,445,0,0.5134947186768787,0,0.7333227155538724,1,0.658044091307123,0,0.7653076932458605
40710,True,0.5809039541942893,845,0,0,0.3653759993211611,1,0.5409452899940694,0,0.2599247482298535,0,0.4458164419151624
40709,True,0.6194708215871042,323,564,0,0.5259263453281064,1,0.3271459173156359,0,0.3998909646924802,0,0.4328905884378669
40708,True,0.5009920255531863,262,177,0,0.5041082556722307,1,0.6306568294632827,0,0.4072206322157707,0,0.4820223766117689
40707,True,0.360755695160652,863,1170,0,0.6550620560356138,1,0.3888758665644293,0,0.476206911467477,0,0.6590800859594664
40706,False,0.7389539356437067,136,1145,0,0.5522763175791157,1,0.3372405198284384,0,0.34760066706225334,0,0.3323517995425568
39639,False,0.3290539338395398,55,332,0,0.46006136043547974,0,0.5302467137410669,1,0.6132253697525096,0,0.5900346104721326
39644,False,0.7758058304388528,948,665,0,0.5582408216666759,0,0.25001422185084576,1,0.31349768486475504,0,0.2759313666657487
41624,False,0.5931874182313794,602,207,0,0.20025286539415266,0,0.3477770224431245,1,0.24101232698055253,0,0.5614203919641757
41623,True,0.0747425151977208,2570,597,0,0.6939993519689839,0,0.9025147691005604,1,0.8265355233715826,0,0.9066903892742432
41620,True,0.34833601553968063,571,246,0,0.7088246454428032,0,0.6414125136734683,1,0.8395537038258788,0,0.4791076704214173
40716,False,0.6988528756102252,169,20,0,0.2593567560980916,1,0.28854401882044944,0,0.29279954668569574,0,0.3705836909739938
40712,True,0.8023872323596308,59,184,0,0.4284532964837899,1,0.4374770342646645,0,0.4679011494308419,0,0.2355179503510844
40717,True,0.6193819803516734,323,262,0,0.6093010255033544,1,0.3684632458530724,0,0.4461417765660499,0,0.4580306880102477
40712,False,0.1976127676403692,184,59,0,0.5715467035162101,1,0.5625229657353354,0,0.5320988505691582,0,0.7644820496489156
40715,False,0.8695790006971267,830,1330,0,0.26195762646749343,1,0.03980593275041244,0,0.1705583745178968,0,0.2567477408015204
40715,True,0.13042099930287332,1330,830,0,0.7380423735325066,1,0.9601940672495876,0,0.8294416254821032,0,0.7432522591984796
41624,True,0.40681258176862056,207,602,0,0.7997471346058473,0,0.6522229775568755,1,0.7589876730194475,0,0.4385796080358243
39644,True,0.22419416956114724,665,948,0,0.4417591783333241,0,0.7499857781491542,1,0.686502315135245,0,0.7240686333342513
41623,False,0.9252574848022792,597,2570,0,0.3060006480310161,0,0.09748523089943961,1,0.17346447662841735,0,0.09330961072575683
41620,False,0.6516639844603194,246,571,0,0.2911753545571968,0,0.3585874863265317,1,0.1604462961741212,0,0.5208923295785828
40717,False,0.3806180196483267,262,323,0,0.3906989744966456,1,0.6315367541469277,0,0.5538582234339501,0,0.5419693119897523
40716,True,0.30114712438977476,20,169,0,0.7406432439019084,1,0.7114559811795506,0,0.7072004533143043,0,0.6294163090260062
41629,True,0.4752858033758255,207,480,0,0.6997623884284047,0,0.7201131360151886,1,0.707693180796714,0,0.4478837623940708
41628,True,0.4806105000070602,940,499,0,0.6283272291814258,0,0.6297730351716865,1,0.5513908629631755,0,0.4318513771009531
41630,True,0.4909967580689134,1175,965,0,0.3932761105739997,0,0.6664450686161766,1,0.5544100518889976,0,0.4783575021896987
41627,True,0.46309468738129145,330,571,0,0.2118632974728979,0,0.5880836859828512,1,0.603360270590491,0,0.3688916377892964
41630,False,0.5090032419310866,965,1175,0,0.6067238894260003,0,0.3335549313838234,1,0.4455899481110024,0,0.5216424978103014
41628,False,0.5193894999929398,499,940,0,0.3716727708185742,0,0.3702269648283135,1,0.4486091370368245,0,0.5681486228990469
41627,False,0.5369053126187086,571,330,0,0.7881367025271021,0,0.4119163140171488,1,0.396639729409509,0,0.6311083622107037
40719,True,0.16347003784796865,863,568,0,0.6621710363974108,1,0.670246933840781,0,0.557630079553194,0,0.8242362969850879
41629,False,0.5247141966241745,480,207,0,0.30023761157159534,0,0.27988686398481144,1,0.29230681920328605,0,0.5521162376059292
40719,False,0.8365299621520313,568,863,0,0.3378289636025892,1,0.32975306615921895,0,0.442369920446806,0,0.17576370301491206
39654,False,0.6110633383073544,665,1405,0,0.39237171962723594,0,0.481421795845673,1,0.36860750089465544,0,0.35826630584506736
40723,False,0.803370326916119,367,20,0,0.34191346696213,1,0.24327455593410618,0,0.16166009241590684,0,0.2755582722754797
40724,False,0.7734180943704986,59,1330,0,0.3365756986105365,1,0.1069658955706092,0,0.2664779163837221,0,0.31217905476955365
41635,True,0.7648698555942776,1175,8770,0,0.331827019584855,0,0.2664847301809036,1,0.1182230475450888,0,0.2276550664219501
40725,True,0.749662196430553,323,770,0,0.4254001213291254,1,0.1943307185718626,0,0.3473204018581485,0,0.3080268420668216
40725,False,0.250337803569447,770,323,0,0.5745998786708746,1,0.8056692814281374,0,0.6526795981418515,0,0.6919731579331784
39654,True,0.3889366616926456,1405,665,0,0.6076282803727641,0,0.518578204154327,1,0.6313924991053446,0,0.6417336941549326
41635,False,0.2351301444057224,8770,1175,0,0.6681729804151451,0,0.7335152698190964,1,0.8817769524549112,0,0.7723449335780499
40724,True,0.22658190562950142,1330,59,0,0.6634243013894635,1,0.8930341044293908,0,0.7335220836162779,0,0.6878209452304463
40723,True,0.19662967308388102,20,367,0,0.65808653303787,1,0.7567254440658938,0,0.8383399075840932,0,0.7244417277245203
40727,False,0.3507444602869607,863,1145,0,0.639082914828763,1,0.4046123939199674,0,0.2746240818875263,0,0.7237647403032879
40728,False,0.4019351010188522,1330,20,0,0.5128843846564692,1,0.8172832926042537,0,0.5345442975280744,0,0.5538347782599533
40728,True,0.5980648989811478,20,1330,0,0.4871156153435308,1,0.1827167073957463,0,0.4654557024719256,0,0.4461652217400467
40727,True,0.6492555397130393,1145,863,0,0.360917085171237,1,0.5953876060800326,0,0.7253759181124737,0,0.2762352596967121
39658,False,0.3396680142945715,1405,112,0,0.6200623873250123,0,0.7562953239895411,1,0.6589975307135987,0,0.6983971419027937
40729,False,0.7853170841240934,323,20,0,0.308596254797708,1,0.2230835624706522,0,0.17328265548590427,0,0.3080661678492562
40729,True,0.2146829158759066,20,323,0,0.691403745202292,1,0.7769164375293478,0,0.8267173445140957,0,0.6919338321507438
39658,True,0.6603319857054285,112,1405,0,0.3799376126749877,0,0.2437046760104589,1,0.3410024692864014,0,0.3016028580972063
40731,False,0.6056995003424047,1145,20,0,0.293704736962779,1,0.4224570740354465,0,0.3914927206192491,0,0.3927798139234715
43889,True,0.5184364307368396,1188,665,0,0.5423946575137214,0,0.650782820549957,1,0.4627018181918152,0,0.5196148052940088
43891,True,0.5356563279976605,1011,279,0,0.476043507313225,0,0.6543074635626905,1,0.450059947373702,0,0.5563619044288985
43889,False,0.4815635692631603,665,1188,0,0.4576053424862786,0,0.34921717945004305,1,0.5372981818081848,0,0.48038519470599117
43891,False,0.4643436720023395,279,1011,0,0.523956492686775,0,0.34569253643730946,1,0.5499400526262981,0,0.44363809557110145
40731,True,0.3943004996575953,20,1145,0,0.706295263037221,1,0.5775429259645535,0,0.6085072793807509,0,0.6072201860765285
43172,True,0.5593088360378871,568,0,0,0.3395382678895989,0,0.3844285728760461,1,0.514295266862297,0,0.3955363906551445
42371,True,0.25726633448679714,691,726,0,0.5588027939872728,1,0.6978113241831744,0,0.4990749858998342,0,0.7525140758073354
43895,False,0.5672247878961143,0,357,0,0.5588778007009957,0,0.6896558386728021,1,0.43896348996657386,0,0.5451619162830961
43899,False,0.2460928384206784,579,310,0,0.49657402074368684,0,0.7965765237831944,1,0.7581650386387757,0,0.5516364079554893
42371,False,0.7427336655132029,726,691,0,0.44119720601272716,1,0.3021886758168256,0,0.5009250141001658,0,0.24748592419266457
42361,True,0.4283426901547256,838,638,0,0.6769916277877297,1,0.3873701191130702,0,0.4278884402490527,0,0.6037299946379483
42363,False,0.8288080316461287,246,352,0,0.4339482697515996,1,0.5385560653469642,0,0.30674575941564786,0,0.29274624317309317
42366,False,0.4005296611792077,276,331,0,0.7123016823202399,1,0.7235336091477775,0,0.5137576104704407,0,0.5256248575955251
42366,True,0.5994703388207923,331,276,0,0.2876983176797601,1,0.2764663908522224,0,0.4862423895295594,0,0.4743751424044748
43899,True,0.7539071615793216,310,579,0,0.5034259792563132,0,0.2034234762168056,1,0.2418349613612243,0,0.4483635920445107
43172,False,0.4406911639621129,0,568,0,0.6604617321104012,0,0.6155714271239539,1,0.485704733137703,0,0.6044636093448554
43895,True,0.4327752121038857,357,0,0,0.4411221992990043,0,0.3103441613271979,1,0.5610365100334261,0,0.454838083716904
42361,False,0.5716573098452744,638,838,0,0.3230083722122703,1,0.6126298808869298,0,0.5721115597509473,0,0.3962700053620517
42363,True,0.1711919683538713,352,246,0,0.5660517302484004,1,0.4614439346530358,0,0.6932542405843521,0,0.7072537568269068
43902,True,0.5931003784454467,109,1011,0,0.4049326123059849,0,0.3216866358447674,1,0.5728062963593501,0,0.3353561286554413
43903,True,0.14111184225434292,340,585,0,0.4161502992333161,0,0.7368627697120698,1,0.8412161800163022,0,0.7321018260503149
43182,False,0.7187323681879492,568,1325,0,0.4865052813231213,0,0.2666772844461276,1,0.33127358385226935,0,0.2526669891955349
43182,True,0.28126763181205083,1325,568,0,0.5134947186768787,0,0.7333227155538724,1,0.6687264161477307,0,0.7473330108044651
43187,False,0.4146004431391205,935,518,0,0.603020319857732,0,0.4908218379508843,1,0.6978353638997821,0,0.45533355852184265
42374,True,0.5574945559118314,426,367,0,0.4183645289021719,1,0.4306889846979051,0,0.5504898908899764,0,0.4634869149354312
42380,False,0.3900599875027141,1095,463,0,0.7204336494925948,1,0.4586261043985287,0,0.6396857357097122,0,0.6775776610155004
42379,True,0.7586614404186458,331,195,0,0.4350220842537192,1,0.4872062200166794,0,0.3133855246067483,0,0.2915013677167351
43187,True,0.5853995568608795,518,935,0,0.3969796801422681,0,0.5091781620491157,1,0.3021646361002179,0,0.5446664414781573
42380,True,0.6099400124972859,463,1095,0,0.2795663505074052,1,0.5413738956014713,0,0.3603142642902878,0,0.3224223389844996
42379,False,0.2413385595813542,195,331,0,0.5649779157462809,1,0.5127937799833207,0,0.6866144753932517,0,0.7084986322832649
42376,True,0.4878115601822689,3125,612,0,0.7331502342297908,1,0.7661353401451859,0,0.760591400121886,0,0.3792467097862362
42374,False,0.4425054440881686,367,426,0,0.5816354710978281,1,0.5693110153020948,0,0.44951010911002365,0,0.5365130850645687
42376,False,0.5121884398177311,612,3125,0,0.26684976577020925,1,0.23386465985481408,0,0.23940859987811403,0,0.6207532902137638
43902,False,0.4068996215545532,1011,109,0,0.5950673876940151,0,0.6783133641552326,1,0.4271937036406499,0,0.6646438713445587
42383,True,0.8530823564409209,426,3070,0,0.1989335043811206,1,0.2100040280598689,0,0.0871645847702465,0,0.2604341441844271
42387,False,0.1245622474186495,691,1290,0,0.4386526203894586,1,0.7487155023788762,0,0.5761342541719772,0,0.8139981654754912
42383,False,0.1469176435590791,3070,426,0,0.8010664956188794,1,0.789995971940131,0,0.9128354152297535,0,0.7395658558155729
42385,False,0.4935201500991918,352,75,0,0.536213822518451,1,0.23149603401748198,0,0.5313859901999312,0,0.5648170958947646
42387,True,0.8754377525813505,1290,691,0,0.5613473796105414,1,0.2512844976211238,0,0.4238657458280228,0,0.1860018345245088
42385,True,0.5064798499008082,75,352,0,0.463786177481549,1,0.768503965982518,0,0.4686140098000689,0,0.4351829041052354
43903,False,0.8588881577456571,585,340,0,0.5838497007666839,0,0.26313723028793023,1,0.15878381998369784,0,0.26789817394968507
42390,False,0.8673423982527103,1,1805,0,0.16440063902125268,1,0.10623003932015951,0,0.29827105088400585,0,0.2051475371532595
42389,False,0.2248695397430832,838,1545,0,0.504916156847341,1,0.6100026839199265,0,0.5112219722075115,0,0.7598345681949565
42389,True,0.7751304602569168,1545,838,0,0.495083843152659,1,0.3899973160800735,0,0.4887780277924885,0,0.2401654318050435
42390,True,0.1326576017472897,1805,1,0,0.8355993609787473,1,0.8937699606798405,0,0.7017289491159941,0,0.7948524628467405
42392,True,0.3457172508738938,3125,331,0,0.7235542791155657,1,0.7413109486537287,0,0.8189568788343488,0,0.4645306135580634
42395,False,0.6013886665237075,426,845,0,0.583470288383088,1,0.2974654252424527,0,0.5577487510231371,0,0.4297958702446337
42395,True,0.3986113334762925,845,426,0,0.416529711616912,1,0.7025345747575473,0,0.4422512489768628,0,0.5702041297553663
42392,False,0.6542827491261062,331,3125,0,0.2764457208844343,1,0.2586890513462713,0,0.18104312116565124,0,0.5354693864419366
42396,True,0.6677651553773867,1290,1545,0,0.4153605348775776,1,0.438194156165765,0,0.5546860168368366,0,0.3754260799815106
42397,True,0.5141879489240457,16,600,0,0.6085342857097146,1,0.470467919941186,0,0.668689198783754,0,0.445620340000977
42400,False,0.4375080988415897,16,3125,0,0.49374550184559496,1,0.31676809082373203,0,0.4812973861153449,0,0.6865696493057423
43911,True,0.7008290499619689,1188,340,0,0.6120437542104993,0,0.3680165644256664,1,0.2882834858171786,0,0.4740801806830125
43197,True,0.43688795507102607,1145,1325,0,0.5108179318582722,0,0.6084598895846989,1,0.6276783372658645,0,0.4456778419114146
